customer_id,product_id,purchase_count
CUST001441,PROD00212,1
CUST001441,PROD00472,1
CUST001442,PROD00015,1
CUST001442,PROD00286,1
CUST001442,PROD00291,1
CUST001442,PROD00400,1
CUST001442,PROD00420,1
CUST001442,PROD00491,1
CUST001443,PROD00003,1
CUST001443,PROD00082,1
CUST001443,PROD00347,1
CUST001443,PROD00372,1
CUST001444,PROD00339,1
CUST001444,PROD00427,1
CUST001444,PROD00463,1
CUST001445,PROD00058,1
CUST001445,PROD00102,1
CUST001445,PROD00117,1
CUST001445,PROD00152,1
CUST001445,PROD00277,1
CUST001445,PROD00309,1
CUST001445,PROD00362,1
CUST001445,PROD00369,1
CUST001445,PROD00375,1
CUST001445,PROD00413,1
CUST001446,PROD00205,1
CUST001446,PROD00245,1
CUST001446,PROD00488,1
CUST001447,PROD00015,1
CUST001447,PROD00371,1
CUST001447,PROD00379,1
CUST001448,PROD00202,1
CUST001448,PROD00223,1
CUST001448,PROD00285,1
CUST001448,PROD00330,1
CUST001448,PROD00451,1
CUST001448,PROD00455,1
CUST001448,PROD00457,1
CUST001448,PROD00482,1
CUST001449,PROD00396,1
CUST001450,PROD00050,1
CUST001450,PROD00070,1
CUST001450,PROD00268,1
CUST001451,PROD00027,1
CUST001451,PROD00118,1
CUST001451,PROD00381,1
CUST001451,PROD00408,1
CUST001451,PROD00426,1
CUST001451,PROD00432,1
CUST001451,PROD00434,1
CUST001451,PROD00443,1
CUST001451,PROD00488,1
CUST001452,PROD00032,1
CUST001452,PROD00104,1
CUST001452,PROD00270,1
CUST001452,PROD00323,1
CUST001452,PROD00327,1
CUST001452,PROD00350,1
CUST001452,PROD00421,1
CUST001452,PROD00435,1
CUST001453,PROD00017,1
CUST001453,PROD00061,1
CUST001453,PROD00111,1
CUST001453,PROD00164,1
CUST001453,PROD00190,1
CUST001453,PROD00198,1
CUST001453,PROD00256,1
CUST001453,PROD00271,1
CUST001453,PROD00404,1
CUST001454,PROD00010,1
CUST001454,PROD00048,1
CUST001454,PROD00253,1
CUST001454,PROD00317,1
CUST001454,PROD00328,1
CUST001454,PROD00485,1
CUST001455,PROD00005,1
CUST001455,PROD00013,1
CUST001455,PROD00084,1
CUST001455,PROD00286,1
CUST001455,PROD00374,1
CUST001455,PROD00419,1
CUST001455,PROD00494,1
CUST001456,PROD00083,1
CUST001456,PROD00194,1
CUST001456,PROD00346,1
CUST001456,PROD00382,1
CUST001456,PROD00384,1
CUST001457,PROD00006,1
CUST001457,PROD00012,1
CUST001457,PROD00013,1
CUST001457,PROD00028,1
CUST001457,PROD00111,1
CUST001457,PROD00112,1
CUST001457,PROD00121,1
CUST001457,PROD00129,1
CUST001457,PROD00133,1
CUST001457,PROD00242,1
CUST001457,PROD00292,1
CUST001457,PROD00295,1
CUST001457,PROD00315,1
CUST001457,PROD00382,1
CUST001457,PROD00471,1
CUST001458,PROD00022,1
CUST001458,PROD00130,1
CUST001458,PROD00144,1
CUST001458,PROD00384,1
CUST001458,PROD00403,1
CUST001459,PROD00077,1
CUST001459,PROD00185,1
CUST001459,PROD00193,1
CUST001459,PROD00285,1
CUST001459,PROD00301,1
CUST001459,PROD00384,1
CUST001459,PROD00394,1
CUST001459,PROD00453,1
CUST001460,PROD00387,1
CUST001460,PROD00433,1
CUST001460,PROD00481,1
CUST001460,PROD00482,1
CUST001461,PROD00062,1
CUST001461,PROD00151,1
CUST001461,PROD00164,1
CUST001461,PROD00215,1
CUST001461,PROD00355,1
CUST001461,PROD00366,1
CUST001461,PROD00405,1
CUST001462,PROD00015,1
CUST001462,PROD00072,1
CUST001462,PROD00121,1
CUST001462,PROD00148,1
CUST001462,PROD00155,1
CUST001462,PROD00297,1
CUST001462,PROD00312,1
CUST001462,PROD00336,1
CUST001462,PROD00345,1
CUST001462,PROD00372,1
CUST001462,PROD00377,1
CUST001463,PROD00061,1
CUST001463,PROD00099,1
CUST001463,PROD00120,1
CUST001463,PROD00457,1
CUST001464,PROD00004,1
CUST001464,PROD00154,1
CUST001464,PROD00405,1
CUST001465,PROD00015,1
CUST001465,PROD00019,1
CUST001465,PROD00045,1
CUST001465,PROD00131,1
CUST001465,PROD00161,1
CUST001465,PROD00280,1
CUST001465,PROD00297,1
CUST001465,PROD00374,1
CUST001465,PROD00466,1
CUST001465,PROD00475,1
CUST001465,PROD00491,1
CUST001466,PROD00267,1
CUST001467,PROD00033,1
CUST001467,PROD00076,1
CUST001467,PROD00130,1
CUST001467,PROD00282,1
CUST001467,PROD00290,1
CUST001467,PROD00440,1
CUST001468,PROD00061,1
CUST001468,PROD00268,1
CUST001468,PROD00271,1
CUST001468,PROD00283,1
CUST001468,PROD00497,1
CUST001469,PROD00007,1
CUST001469,PROD00271,1
CUST001469,PROD00354,1
CUST001469,PROD00479,1
CUST001470,PROD00094,1
CUST001470,PROD00178,1
CUST001470,PROD00202,1
CUST001470,PROD00299,1
CUST001470,PROD00325,1
CUST001470,PROD00347,1
CUST001470,PROD00402,1
CUST001470,PROD00438,1
CUST001471,PROD00086,1
CUST001471,PROD00089,1
CUST001471,PROD00337,1
CUST001471,PROD00382,1
CUST001471,PROD00430,1
CUST001472,PROD00102,1
CUST001472,PROD00129,1
CUST001472,PROD00363,1
CUST001472,PROD00390,1
CUST001473,PROD00097,1
CUST001473,PROD00110,1
CUST001473,PROD00116,1
CUST001473,PROD00224,1
CUST001473,PROD00264,1
CUST001474,PROD00199,1
CUST001474,PROD00291,1
CUST001475,PROD00140,1
CUST001475,PROD00338,1
CUST001475,PROD00486,1
CUST001476,PROD00030,1
CUST001476,PROD00064,1
CUST001476,PROD00255,1
CUST001476,PROD00312,1
CUST001476,PROD00443,1
CUST001477,PROD00020,1
CUST001477,PROD00049,1
CUST001477,PROD00059,1
CUST001477,PROD00194,1
CUST001477,PROD00322,1
CUST001477,PROD00387,1
CUST001477,PROD00406,1
CUST001477,PROD00477,1
CUST001478,PROD00472,1
CUST001479,PROD00088,1
CUST001479,PROD00412,1
CUST001479,PROD00493,1
CUST001480,PROD00189,1
CUST001480,PROD00209,1
CUST001480,PROD00296,1
CUST001480,PROD00354,1
CUST001481,PROD00023,1
CUST001481,PROD00031,1
CUST001481,PROD00069,1
CUST001481,PROD00078,1
CUST001481,PROD00083,2
CUST001481,PROD00130,1
CUST001481,PROD00136,1
CUST001481,PROD00149,1
CUST001481,PROD00154,1
CUST001481,PROD00214,1
CUST001481,PROD00242,1
CUST001481,PROD00247,1
CUST001481,PROD00266,1
CUST001481,PROD00279,1
CUST001481,PROD00284,1
CUST001481,PROD00403,1
CUST001481,PROD00417,1
CUST001481,PROD00440,1
CUST001481,PROD00455,1
CUST001481,PROD00466,1
CUST001482,PROD00060,1
CUST001482,PROD00336,1
CUST001483,PROD00015,1
CUST001483,PROD00186,2
CUST001483,PROD00304,1
CUST001483,PROD00335,1
CUST001483,PROD00394,1
CUST001483,PROD00402,1
CUST001483,PROD00475,1
CUST001484,PROD00288,1
CUST001484,PROD00417,1
CUST001485,PROD00278,1
CUST001485,PROD00329,1
CUST001485,PROD00396,1
CUST001485,PROD00406,1
CUST001485,PROD00435,1
CUST001486,PROD00221,1
CUST001486,PROD00235,1
CUST001486,PROD00236,1
CUST001486,PROD00322,1
CUST001486,PROD00432,1
CUST001487,PROD00081,1
CUST001487,PROD00189,1
CUST001487,PROD00259,1
CUST001487,PROD00356,1
CUST001487,PROD00436,1
CUST001488,PROD00164,1
CUST001488,PROD00409,1
CUST001488,PROD00442,1
CUST001488,PROD00489,1
CUST001490,PROD00130,1
CUST001490,PROD00341,1
CUST001490,PROD00453,1
CUST001491,PROD00010,1
CUST001491,PROD00025,1
CUST001491,PROD00044,1
CUST001491,PROD00049,1
CUST001491,PROD00082,1
CUST001491,PROD00135,1
CUST001491,PROD00144,1
CUST001491,PROD00178,1
CUST001491,PROD00208,1
CUST001491,PROD00252,1
CUST001491,PROD00395,2
CUST001492,PROD00335,1
CUST001492,PROD00362,1
CUST001495,PROD00093,1
CUST001495,PROD00255,1
CUST001495,PROD00435,1
CUST001496,PROD00121,1
CUST001496,PROD00180,1
CUST001496,PROD00227,1
CUST001496,PROD00232,1
CUST001496,PROD00281,1
CUST001497,PROD00039,1
CUST001497,PROD00052,1
CUST001497,PROD00144,1
CUST001497,PROD00163,1
CUST001497,PROD00197,1
CUST001497,PROD00337,1
CUST001497,PROD00354,1
CUST001497,PROD00366,1
CUST001497,PROD00498,1
CUST001498,PROD00074,1
CUST001498,PROD00172,1
CUST001498,PROD00389,1
CUST001499,PROD00016,1
CUST001499,PROD00031,1
CUST001499,PROD00056,1
CUST001499,PROD00184,1
CUST001499,PROD00224,1
CUST001499,PROD00229,1
CUST001499,PROD00294,1
CUST001499,PROD00310,1
CUST001499,PROD00379,1
CUST001500,PROD00189,1
CUST001500,PROD00473,1
CUST001501,PROD00046,1
CUST001501,PROD00241,1
CUST001501,PROD00348,1
CUST001501,PROD00359,1
CUST001501,PROD00416,1
CUST001502,PROD00208,1
CUST001502,PROD00216,1
CUST001502,PROD00322,1
CUST001503,PROD00011,1
CUST001503,PROD00021,1
CUST001503,PROD00027,1
CUST001503,PROD00175,1
CUST001503,PROD00188,1
CUST001503,PROD00382,1
CUST001503,PROD00469,1
CUST001504,PROD00200,1
CUST001504,PROD00205,1
CUST001504,PROD00242,1
CUST001504,PROD00247,1
CUST001504,PROD00286,1
CUST001504,PROD00455,1
CUST001504,PROD00472,1
CUST001505,PROD00013,1
CUST001505,PROD00361,1
CUST001505,PROD00395,1
CUST001506,PROD00104,1
CUST001506,PROD00162,1
CUST001506,PROD00213,1
CUST001506,PROD00287,1
CUST001506,PROD00296,1
CUST001506,PROD00321,1
CUST001506,PROD00448,1
CUST001508,PROD00062,1
CUST001508,PROD00155,1
CUST001508,PROD00349,1
CUST001508,PROD00361,1
CUST001508,PROD00433,1
CUST001508,PROD00465,1
CUST001508,PROD00493,1
CUST001509,PROD00012,1
CUST001509,PROD00034,1
CUST001509,PROD00036,1
CUST001509,PROD00081,1
CUST001509,PROD00260,1
CUST001509,PROD00264,1
CUST001509,PROD00290,1
CUST001509,PROD00317,1
CUST001509,PROD00391,1
CUST001509,PROD00435,1
CUST001509,PROD00468,1
CUST001510,PROD00007,1
CUST001510,PROD00017,1
CUST001510,PROD00026,1
CUST001510,PROD00069,1
CUST001510,PROD00218,1
CUST001510,PROD00432,1
CUST001510,PROD00459,1
CUST001510,PROD00461,1
CUST001510,PROD00499,1
CUST001511,PROD00176,1
CUST001511,PROD00282,1
CUST001511,PROD00291,1
CUST001511,PROD00394,1
CUST001512,PROD00019,1
CUST001512,PROD00190,1
CUST001512,PROD00232,1
CUST001512,PROD00257,1
CUST001512,PROD00278,1
CUST001512,PROD00396,1
CUST001512,PROD00410,1
CUST001512,PROD00418,1
CUST001512,PROD00442,1
CUST001513,PROD00191,1
CUST001513,PROD00218,1
CUST001513,PROD00498,1
CUST001514,PROD00141,1
CUST001514,PROD00179,1
CUST001514,PROD00338,1
CUST001514,PROD00405,1
CUST001515,PROD00084,1
CUST001515,PROD00242,1
CUST001515,PROD00348,1
CUST001515,PROD00477,1
CUST001516,PROD00096,1
CUST001516,PROD00156,1
CUST001516,PROD00194,1
CUST001516,PROD00368,1
CUST001516,PROD00369,1
CUST001518,PROD00029,1
CUST001518,PROD00041,1
CUST001518,PROD00077,1
CUST001518,PROD00087,1
CUST001518,PROD00148,1
CUST001518,PROD00164,1
CUST001518,PROD00237,1
CUST001518,PROD00263,1
CUST001518,PROD00269,1
CUST001518,PROD00274,1
CUST001518,PROD00325,1
CUST001518,PROD00366,1
CUST001518,PROD00386,1
CUST001518,PROD00421,1
CUST001518,PROD00425,1
CUST001518,PROD00453,1
CUST001519,PROD00003,1
CUST001519,PROD00014,1
CUST001519,PROD00156,1
CUST001519,PROD00177,1
CUST001519,PROD00217,1
CUST001519,PROD00224,1
CUST001519,PROD00249,1
CUST001519,PROD00341,1
CUST001519,PROD00388,1
CUST001519,PROD00443,1
CUST001519,PROD00472,1
CUST001520,PROD00017,1
CUST001520,PROD00021,1
CUST001520,PROD00210,1
CUST001520,PROD00230,1
CUST001520,PROD00383,1
CUST001520,PROD00415,1
CUST001520,PROD00426,1
CUST001520,PROD00466,1
CUST001521,PROD00098,1
CUST001521,PROD00170,1
CUST001521,PROD00365,1
CUST001521,PROD00411,2
CUST001521,PROD00414,1
CUST001522,PROD00107,1
CUST001522,PROD00141,1
CUST001522,PROD00173,1
CUST001522,PROD00205,1
CUST001523,PROD00255,1
CUST001523,PROD00276,1
CUST001523,PROD00285,1
CUST001523,PROD00307,1
CUST001523,PROD00494,1
CUST001524,PROD00040,1
CUST001524,PROD00278,1
CUST001524,PROD00394,1
CUST001525,PROD00049,1
CUST001525,PROD00066,1
CUST001525,PROD00086,1
CUST001525,PROD00110,1
CUST001525,PROD00184,1
CUST001525,PROD00233,1
CUST001525,PROD00240,1
CUST001525,PROD00275,1
CUST001525,PROD00278,1
CUST001525,PROD00451,1
CUST001526,PROD00074,1
CUST001526,PROD00107,1
CUST001526,PROD00266,1
CUST001526,PROD00309,1
CUST001526,PROD00332,1
CUST001526,PROD00364,1
CUST001526,PROD00415,1
CUST001526,PROD00448,1
CUST001527,PROD00059,1
CUST001527,PROD00083,1
CUST001527,PROD00207,1
CUST001527,PROD00303,1
CUST001527,PROD00344,1
CUST001527,PROD00479,1
CUST001528,PROD00055,1
CUST001528,PROD00457,1
CUST001529,PROD00002,1
CUST001529,PROD00096,1
CUST001529,PROD00147,1
CUST001529,PROD00167,1
CUST001529,PROD00231,1
CUST001529,PROD00253,1
CUST001529,PROD00314,1
CUST001530,PROD00069,1
CUST001530,PROD00143,1
CUST001530,PROD00269,1
CUST001531,PROD00020,1
CUST001531,PROD00023,1
CUST001531,PROD00079,1
CUST001531,PROD00116,1
CUST001532,PROD00220,1
CUST001533,PROD00113,1
CUST001533,PROD00163,1
CUST001533,PROD00199,1
CUST001533,PROD00232,1
CUST001533,PROD00256,1
CUST001533,PROD00300,1
CUST001533,PROD00452,1
CUST001534,PROD00023,1
CUST001534,PROD00035,1
CUST001534,PROD00077,1
CUST001534,PROD00089,1
CUST001534,PROD00172,1
CUST001534,PROD00178,1
CUST001534,PROD00196,1
CUST001534,PROD00266,1
CUST001534,PROD00322,1
CUST001534,PROD00325,1
CUST001534,PROD00356,1
CUST001534,PROD00376,1
CUST001535,PROD00026,1
CUST001535,PROD00113,1
CUST001535,PROD00220,1
CUST001535,PROD00393,1
CUST001535,PROD00434,1
CUST001535,PROD00441,1
CUST001535,PROD00454,1
CUST001536,PROD00016,1
CUST001536,PROD00062,1
CUST001536,PROD00160,1
CUST001536,PROD00162,1
CUST001536,PROD00168,1
CUST001536,PROD00171,1
CUST001536,PROD00180,1
CUST001536,PROD00223,1
CUST001536,PROD00291,1
CUST001536,PROD00340,1
CUST001536,PROD00391,1
CUST001536,PROD00465,1
CUST001537,PROD00032,1
CUST001537,PROD00125,1
CUST001537,PROD00132,1
CUST001537,PROD00266,1
CUST001537,PROD00289,1
CUST001538,PROD00090,1
CUST001538,PROD00097,1
CUST001538,PROD00148,1
CUST001538,PROD00179,1
CUST001538,PROD00310,1
CUST001538,PROD00365,1
CUST001538,PROD00417,1
CUST001540,PROD00023,1
CUST001540,PROD00037,1
CUST001540,PROD00109,2
CUST001540,PROD00159,1
CUST001540,PROD00206,1
CUST001540,PROD00227,1
CUST001540,PROD00301,1
CUST001540,PROD00326,1
CUST001540,PROD00398,1
CUST001542,PROD00030,1
CUST001542,PROD00049,1
CUST001542,PROD00057,1
CUST001542,PROD00066,1
CUST001542,PROD00111,1
CUST001542,PROD00182,1
CUST001542,PROD00236,1
CUST001542,PROD00239,1
CUST001542,PROD00242,1
CUST001542,PROD00313,1
CUST001542,PROD00399,1
CUST001542,PROD00463,1
CUST001542,PROD00496,1
CUST001543,PROD00474,1
CUST001544,PROD00068,1
CUST001544,PROD00387,1
CUST001544,PROD00418,1
CUST001544,PROD00471,1
CUST001545,PROD00108,1
CUST001545,PROD00251,1
CUST001545,PROD00376,1
CUST001545,PROD00382,1
CUST001546,PROD00179,1
CUST001546,PROD00331,1
CUST001546,PROD00480,1
CUST001546,PROD00482,1
CUST001547,PROD00003,1
CUST001547,PROD00020,1
CUST001547,PROD00161,1
CUST001547,PROD00208,1
CUST001547,PROD00491,1
CUST001548,PROD00138,1
CUST001548,PROD00150,1
CUST001548,PROD00318,1
CUST001548,PROD00343,1
CUST001548,PROD00348,1
CUST001548,PROD00458,1
CUST001548,PROD00460,1
CUST001548,PROD00477,1
CUST001548,PROD00480,1
CUST001549,PROD00066,1
CUST001549,PROD00074,1
CUST001549,PROD00095,1
CUST001549,PROD00103,1
CUST001549,PROD00126,1
CUST001549,PROD00202,1
CUST001549,PROD00286,1
CUST001549,PROD00444,1
CUST001549,PROD00454,1
CUST001549,PROD00482,1
CUST001549,PROD00491,1
CUST001550,PROD00296,1
CUST001550,PROD00359,1
CUST001550,PROD00424,1
CUST001550,PROD00457,1
CUST001550,PROD00481,1
CUST001551,PROD00434,1
CUST001551,PROD00459,1
CUST001551,PROD00475,1
CUST001552,PROD00012,1
CUST001552,PROD00077,1
CUST001552,PROD00412,1
CUST001553,PROD00078,1
CUST001553,PROD00404,1
CUST001554,PROD00061,1
CUST001554,PROD00175,2
CUST001554,PROD00198,1
CUST001554,PROD00247,1
CUST001554,PROD00286,1
CUST001554,PROD00334,1
CUST001554,PROD00336,1
CUST001554,PROD00377,1
CUST001554,PROD00383,1
CUST001555,PROD00062,1
CUST001555,PROD00122,1
CUST001555,PROD00125,1
CUST001555,PROD00130,1
CUST001555,PROD00157,1
CUST001555,PROD00227,1
CUST001555,PROD00302,1
CUST001555,PROD00345,1
CUST001555,PROD00394,1
CUST001555,PROD00421,1
CUST001556,PROD00071,1
CUST001556,PROD00172,1
CUST001556,PROD00258,1
CUST001556,PROD00267,1
CUST001556,PROD00372,1
CUST001556,PROD00429,1
CUST001557,PROD00063,1
CUST001557,PROD00064,1
CUST001557,PROD00154,1
CUST001557,PROD00271,1
CUST001557,PROD00351,1
CUST001557,PROD00400,1
CUST001558,PROD00077,1
CUST001558,PROD00084,1
CUST001558,PROD00169,1
CUST001558,PROD00310,1
CUST001558,PROD00472,1
CUST001559,PROD00002,1
CUST001559,PROD00009,1
CUST001559,PROD00012,1
CUST001559,PROD00313,1
CUST001559,PROD00393,1
CUST001559,PROD00417,1
CUST001560,PROD00041,1
CUST001560,PROD00076,1
CUST001560,PROD00163,1
CUST001560,PROD00207,1
CUST001560,PROD00282,1
CUST001560,PROD00326,1
CUST001560,PROD00333,1
CUST001560,PROD00337,1
CUST001560,PROD00364,1
CUST001560,PROD00427,1
CUST001560,PROD00430,1
CUST001560,PROD00464,1
CUST001561,PROD00139,1
CUST001561,PROD00280,1
CUST001561,PROD00284,1
CUST001561,PROD00309,1
CUST001561,PROD00464,1
CUST001561,PROD00479,1
CUST001562,PROD00043,1
CUST001562,PROD00319,1
CUST001562,PROD00344,1
CUST001562,PROD00372,1
CUST001562,PROD00399,1
CUST001562,PROD00440,1
CUST001563,PROD00008,1
CUST001563,PROD00010,1
CUST001563,PROD00088,1
CUST001563,PROD00115,1
CUST001563,PROD00135,1
CUST001563,PROD00159,1
CUST001563,PROD00164,1
CUST001563,PROD00215,1
CUST001563,PROD00485,1
CUST001563,PROD00496,1
CUST001564,PROD00059,1
CUST001564,PROD00118,1
CUST001564,PROD00293,1
CUST001564,PROD00346,1
CUST001564,PROD00353,1
CUST001564,PROD00357,1
CUST001564,PROD00441,1
CUST001565,PROD00047,1
CUST001565,PROD00255,1
CUST001565,PROD00301,1
CUST001565,PROD00311,1
CUST001565,PROD00370,1
CUST001565,PROD00406,1
CUST001566,PROD00006,1
CUST001566,PROD00344,1
CUST001567,PROD00058,1
CUST001567,PROD00093,1
CUST001567,PROD00097,1
CUST001567,PROD00171,1
CUST001567,PROD00226,1
CUST001567,PROD00233,1
CUST001567,PROD00306,1
CUST001567,PROD00500,1
CUST001568,PROD00014,1
CUST001568,PROD00186,1
CUST001569,PROD00086,1
CUST001569,PROD00120,1
CUST001569,PROD00211,1
CUST001569,PROD00377,1
CUST001570,PROD00034,1
CUST001570,PROD00142,1
CUST001570,PROD00229,1
CUST001570,PROD00299,1
CUST001570,PROD00427,1
CUST001570,PROD00499,1
CUST001571,PROD00060,1
CUST001571,PROD00070,1
CUST001571,PROD00072,1
CUST001571,PROD00186,1
CUST001571,PROD00266,1
CUST001571,PROD00323,1
CUST001571,PROD00336,1
CUST001571,PROD00385,1
CUST001571,PROD00403,1
CUST001571,PROD00404,1
CUST001572,PROD00398,1
CUST001572,PROD00403,1
CUST001574,PROD00238,1
CUST001575,PROD00016,1
CUST001575,PROD00024,1
CUST001575,PROD00110,1
CUST001575,PROD00150,1
CUST001575,PROD00160,1
CUST001575,PROD00163,1
CUST001575,PROD00249,1
CUST001575,PROD00257,1
CUST001575,PROD00342,1
CUST001575,PROD00386,1
CUST001575,PROD00453,1
CUST001575,PROD00461,1
CUST001575,PROD00467,1
CUST001576,PROD00108,1
CUST001576,PROD00154,1
CUST001576,PROD00220,1
CUST001576,PROD00422,1
CUST001576,PROD00445,1
CUST001577,PROD00043,1
CUST001577,PROD00190,1
CUST001577,PROD00245,1
CUST001577,PROD00273,1
CUST001577,PROD00274,1
CUST001577,PROD00388,1
CUST001577,PROD00413,1
CUST001577,PROD00435,1
CUST001577,PROD00439,1
CUST001577,PROD00463,1
CUST001577,PROD00494,1
CUST001578,PROD00076,1
CUST001578,PROD00131,1
CUST001578,PROD00227,1
CUST001578,PROD00263,2
CUST001578,PROD00271,1
CUST001578,PROD00320,1
CUST001578,PROD00354,1
CUST001578,PROD00421,1
CUST001578,PROD00428,1
CUST001578,PROD00451,1
CUST001578,PROD00481,1
CUST001579,PROD00065,1
CUST001579,PROD00186,1
CUST001579,PROD00217,1
CUST001579,PROD00418,1
CUST001579,PROD00469,1
CUST001579,PROD00473,1
CUST001580,PROD00040,1
CUST001580,PROD00046,1
CUST001580,PROD00047,1
CUST001580,PROD00061,1
CUST001580,PROD00282,1
CUST001580,PROD00491,1
CUST001581,PROD00017,1
CUST001581,PROD00042,1
CUST001581,PROD00043,1
CUST001581,PROD00252,1
CUST001581,PROD00417,1
CUST001581,PROD00427,1
CUST001581,PROD00442,1
CUST001581,PROD00463,1
CUST001582,PROD00035,1
CUST001582,PROD00444,1
CUST001583,PROD00017,1
CUST001583,PROD00019,1
CUST001583,PROD00091,1
CUST001583,PROD00168,1
CUST001583,PROD00182,1
CUST001583,PROD00217,1
CUST001583,PROD00363,1
CUST001583,PROD00369,1
CUST001583,PROD00401,1
CUST001583,PROD00422,1
CUST001583,PROD00432,1
CUST001583,PROD00458,1
CUST001584,PROD00030,1
CUST001584,PROD00115,1
CUST001584,PROD00236,1
CUST001584,PROD00271,1
CUST001584,PROD00329,1
CUST001584,PROD00469,1
CUST001584,PROD00485,1
CUST001586,PROD00140,1
CUST001586,PROD00180,1
CUST001586,PROD00402,1
CUST001586,PROD00416,1
CUST001588,PROD00002,1
CUST001589,PROD00330,1
CUST001590,PROD00048,1
CUST001590,PROD00051,1
CUST001590,PROD00090,1
CUST001590,PROD00117,1
CUST001590,PROD00181,1
CUST001590,PROD00209,1
CUST001590,PROD00219,1
CUST001590,PROD00338,1
CUST001590,PROD00394,1
CUST001590,PROD00395,1
CUST001590,PROD00478,1
CUST001590,PROD00497,1
CUST001591,PROD00154,1
CUST001591,PROD00200,1
CUST001591,PROD00266,1
CUST001591,PROD00408,1
CUST001592,PROD00023,1
CUST001592,PROD00063,1
CUST001592,PROD00083,1
CUST001592,PROD00107,1
CUST001592,PROD00127,1
CUST001592,PROD00134,1
CUST001592,PROD00145,1
CUST001592,PROD00162,1
CUST001592,PROD00165,1
CUST001592,PROD00188,1
CUST001592,PROD00237,2
CUST001592,PROD00250,1
CUST001592,PROD00254,1
CUST001592,PROD00262,1
CUST001592,PROD00295,2
CUST001592,PROD00337,1
CUST001592,PROD00361,1
CUST001592,PROD00363,1
CUST001592,PROD00382,1
CUST001592,PROD00415,1
CUST001592,PROD00416,1
CUST001592,PROD00449,1
CUST001592,PROD00475,1
CUST001592,PROD00490,1
CUST001593,PROD00009,1
CUST001593,PROD00047,1
CUST001593,PROD00054,1
CUST001593,PROD00099,1
CUST001593,PROD00149,1
CUST001593,PROD00156,1
CUST001593,PROD00228,1
CUST001593,PROD00231,1
CUST001593,PROD00358,1
CUST001593,PROD00361,1
CUST001593,PROD00437,1
CUST001593,PROD00441,1
CUST001593,PROD00493,1
CUST001594,PROD00235,1
CUST001594,PROD00311,1
CUST001595,PROD00086,1
CUST001595,PROD00088,1
CUST001595,PROD00256,1
CUST001595,PROD00257,1
CUST001595,PROD00309,1
CUST001595,PROD00331,1
CUST001595,PROD00386,1
CUST001595,PROD00450,1
CUST001595,PROD00457,1
CUST001596,PROD00007,1
CUST001596,PROD00057,1
CUST001596,PROD00136,1
CUST001596,PROD00334,1
CUST001596,PROD00378,1
CUST001596,PROD00426,1
CUST001596,PROD00432,1
CUST001596,PROD00488,1
CUST001596,PROD00491,1
CUST001597,PROD00012,1
CUST001597,PROD00015,1
CUST001597,PROD00046,1
CUST001597,PROD00174,1
CUST001597,PROD00205,1
CUST001597,PROD00212,1
CUST001597,PROD00226,1
CUST001597,PROD00242,1
CUST001597,PROD00261,1
CUST001597,PROD00350,1
CUST001597,PROD00384,1
CUST001597,PROD00411,1
CUST001597,PROD00416,1
CUST001598,PROD00114,1
CUST001598,PROD00162,1
CUST001598,PROD00198,1
CUST001598,PROD00242,1
CUST001598,PROD00308,1
CUST001598,PROD00363,1
CUST001598,PROD00456,1
CUST001598,PROD00474,1
CUST001599,PROD00001,1
CUST001599,PROD00013,1
CUST001599,PROD00023,1
CUST001599,PROD00144,1
CUST001599,PROD00177,1
CUST001599,PROD00235,1
CUST001599,PROD00272,1
CUST001599,PROD00419,1
CUST001599,PROD00437,1
CUST001599,PROD00447,1
CUST001599,PROD00465,1
CUST001600,PROD00065,1
CUST001600,PROD00067,1
CUST001600,PROD00077,1
CUST001600,PROD00217,1
CUST001600,PROD00218,1
CUST001600,PROD00270,1
CUST001600,PROD00288,1
CUST001601,PROD00286,1
CUST001601,PROD00432,1
CUST001601,PROD00477,1
CUST001602,PROD00201,1
CUST001602,PROD00213,1
CUST001602,PROD00292,1
CUST001602,PROD00360,1
CUST001602,PROD00366,1
CUST001602,PROD00375,1
CUST001603,PROD00167,1
CUST001603,PROD00203,1
CUST001603,PROD00344,1
CUST001603,PROD00350,1
CUST001603,PROD00360,1
CUST001603,PROD00405,1
CUST001603,PROD00439,1
CUST001604,PROD00043,1
CUST001604,PROD00135,1
CUST001604,PROD00150,1
CUST001604,PROD00241,1
CUST001604,PROD00369,1
CUST001605,PROD00163,1
CUST001605,PROD00299,1
CUST001605,PROD00387,1
CUST001605,PROD00419,1
CUST001605,PROD00429,1
CUST001606,PROD00004,1
CUST001606,PROD00114,1
CUST001606,PROD00147,1
CUST001606,PROD00210,1
CUST001606,PROD00251,1
CUST001606,PROD00263,1
CUST001606,PROD00281,1
CUST001606,PROD00396,1
CUST001606,PROD00408,1
CUST001606,PROD00427,1
CUST001606,PROD00447,1
CUST001607,PROD00028,1
CUST001607,PROD00056,1
CUST001607,PROD00185,1
CUST001608,PROD00041,1
CUST001608,PROD00080,1
CUST001608,PROD00226,1
CUST001608,PROD00229,1
CUST001608,PROD00299,1
CUST001608,PROD00313,1
CUST001609,PROD00037,1
CUST001609,PROD00076,1
CUST001609,PROD00203,1
CUST001609,PROD00235,1
CUST001609,PROD00264,1
CUST001609,PROD00322,1
CUST001610,PROD00113,1
CUST001610,PROD00163,1
CUST001610,PROD00185,1
